Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Direction [deg](Hourly),heating,cooling,fans,humid
 03/09  03:00:00,5.65,5.394044876,96.25,0.005410999,0.5,242.5,0.868935433,0,0.193517742,0
 03/09  04:00:00,6.125,5.481823623,91.375,0.005310866,1.433333333,265,0.685068873,0,0.146649287,0
 03/09  05:00:00,6.625,5.679439532,87.375,0.005251129,3.266666667,301.6666667,0.707955018,0,0.150675907,0
 03/09  06:00:00,6.075,5.380914065,90.125,0.005217212,2.291666667,263.3333333,0.802035214,0,0.175309932,0
 03/09  07:00:00,5.45,4.900254431,92,0.005099978,0.708333333,241.6666667,0.965483881,0,0.218942673,0
 03/09  08:00:00,5.1125,4.484277955,90.75,0.004913664,1.083333333,226.6666667,0.898124381,0,0.194685716,0
 03/09  09:00:00,6.8125,5.360475221,81.875,0.004963674,1.5,233.3333333,0.341678378,0,0.074912016,0
 03/09  10:00:00,9.275,6.502223216,67.625,0.004866475,2.725,255.8333333,0.242346439,0,0.068242723,0
 03/09  11:00:00,10.225,6.539638075,58.25,0.004476087,3.891666667,265.8333333,0.110471425,0,0.072769064,0
 03/09  12:00:00,10.7375,6.55425103,54.125,0.004287973,4.391666667,281.6666667,0.017196934,0,0.052836244,0
 03/09  13:00:00,11.6875,7.157917681,52.375,0.004412188,4.016666667,255,0,0,0.042857143,0
 03/09  14:00:00,11.6,7.284466396,53.875,0.004523579,3.6,241.6666667,0.042754529,0,0.060939506,0
 03/09  15:00:00,11.2375,7.194067337,56.25,0.004607087,3.891666667,250,0.067415774,0,0.061347718,0
 03/09  16:00:00,11.1375,7.190585232,57,0.004644882,4.1,238.3333333,0,0,0.042857143,0
 03/09  17:00:00,10.35,6.827738354,60.125,0.004648509,4.1,224.1666667,0.274148495,0,0.094796544,0
 03/09  18:00:00,8.775,6.06952161,67,0.004658282,3.516666667,220,0.550492331,0,0.125642879,0
 03/09  19:00:00,6.9125,4.997977641,74.375,0.004559608,3.1,220,0.364293991,0,0.079089009,0
 03/09  20:00:00,6.0125,4.681169178,82,0.004704714,3.1,214.1666667,0.667407251,0,0.151974078,0
 03/09  21:00:00,5.525,4.770521297,89.375,0.004967598,2.808333333,210,0.753948983,0,0.173127034,0
 03/09  22:00:00,5.8,5.277749181,93.25,0.005281857,2.308333333,215.8333333,0.531045197,0,0.117048407,0
 03/09  23:00:00,6.475,6.009129897,94,0.005591027,2.391666667,225.8333333,0.58475998,0,0.127363297,0
 03/09  24:00:00,6.6375,6.413911495,97.125,0.005842944,2.308333333,218.3333333,0.862635788,0,0.193787792,0
 03/10  01:00:00,6.5375,6.382565452,97.75,0.005861486,2.391666667,204.1666667,0.622318724,0,0.132604061,0
 03/10  02:00:00,6.75,6.424121197,95.75,0.005819722,2.308333333,200,0.646081584,0,0.137379272,0
 03/10  03:00:00,6.9,6.701219446,97.5,0.005980565,2.1,217.5,0.66389554,0,0.140905977,0
 03/10  04:00:00,7.025,6.854513095,97.75,0.00606029,2.683333333,241.6666667,0.825578437,0,0.180217559,0
 03/10  05:00:00,6.7875,6.280390041,92.625,0.005668796,4.908333333,290.8333333,0.858272456,0,0.187023207,0
 03/10  06:00:00,5.725,4.980150373,88.75,0.005040841,4.683333333,314.1666667,0.780611926,0,0.167635499,0
 03/10  07:00:00,5.1375,4.299485221,88,0.004766506,3.6,315.8333333,0.967726361,0,0.216646162,0
 03/10  08:00:00,5.225,4.205092913,85.5,0.004661513,3.308333333,320,1.018675087,0,0.231096132,0.333704095
 03/10  09:00:00,5.425,4.234573981,83.375,0.004599766,3.683333333,320,0.995825079,0,0.225630291,0.225626666
 03/10  10:00:00,5.9375,4.49838786,80.5,0.004597456,4.683333333,320,0.777982659,0,0.168671581,0
 03/10  11:00:00,6.825,4.921919325,75.25,0.00456792,5.741666667,320,0.863926266,0,0.191467819,0.003100413
 03/10  12:00:00,8.075,5.517883205,68.625,0.004535586,5.558333333,320,0.792067744,0,0.176734207,0.175765969
 03/10  13:00:00,8.9125,5.904041568,64.125,0.00449094,4.808333333,320,0.489355272,0,0.105714796,0.435348648
 03/10  14:00:00,9.5375,6.019373581,59.25,0.004335255,4.891666667,308.3333333,0.402120964,0,0.085659482,0.785565006
 03/10  15:00:00,9.7375,5.993143551,57,0.004219243,6.033333333,300,0.645806981,0,0.143851187,0.916450331
 03/10  16:00:00,9.5125,5.754632616,56.375,0.004112844,6.116666667,288.3333333,0.417900499,0,0.09171347,0.989166701
 03/10  17:00:00,9.15,5.515613757,57.25,0.004065785,5.058333333,285.8333333,0.295160328,0,0.062290328,0.947532603
 03/10  18:00:00,8.6875,5.399926973,60.5,0.004160405,4.308333333,278.3333333,0.639200392,0,0.143951113,0.716907298
 03/10  19:00:00,8.25,5.258207551,63.25,0.004228126,3.808333333,270,0.641471576,0,0.145030713,0.61394808
 03/10  20:00:00,7.5375,4.908973797,66.5,0.004232837,3.6,270,0.426703653,0,0.091649215,0.685840542
 03/10  21:00:00,6.6375,4.419321679,70.5,0.00421778,3.6,275.8333333,0.668004391,0,0.149420123,0.770865282
 03/10  22:00:00,5.9875,4.07337196,73.875,0.00422423,2.375,239.1666667,0.792745917,0,0.180619882,0
 03/10  23:00:00,6.175,4.255068163,74.375,0.004305304,2.433333333,250.8333333,0.579145309,0,0.125683562,0
 03/10  24:00:00,5.4625,3.988258746,79,0.004356578,2.808333333,268.3333333,0.686102128,0,0.140721723,0
 03/11  01:00:00,5.15,3.738450727,80.125,0.004326402,2.6,265.8333333,1.057806541,0,0.229241892,0
 03/11  02:00:00,5.2375,3.792587161,79.625,0.004323149,2.891666667,275.8333333,0.770476853,0,0.167862523,0
 03/11  03:00:00,5.075,3.715159634,80.625,0.004331985,3.1,285.8333333,0.844426259,0,0.174137696,0
 03/11  04:00:00,4.1875,3.109205705,83.5,0.004224535,1.875,225.8333333,1.269805072,0,0.220717548,0
 03/11  05:00:00,2.825,2.111031847,88.125,0.004048213,1.641666667,191.6666667,1.600401812,0,0.255401345,0
 03/11  06:00:00,1.925,1.446238903,91.875,0.003952634,2.1,217.5,2.495983248,0,0.303576134,0
 03/11  07:00:00,1.45,1.084027968,93.625,0.003894256,2.683333333,241.6666667,1.888602892,0,0.289311723,0
 03/11  08:00:00,3.175,2.43686677,90.25,0.004220361,3.391666667,250,1.898198017,0,0.289563153,0.717322061
 03/11  09:00:00,5.9875,4.571858694,81.75,0.004668532,3.891666667,250,1.155573314,0,0.238833491,0.207559875
 03/11  10:00:00,7.1875,5.43779379,77.375,0.004817465,3.808333333,244.1666667,0.887534572,0,0.198367283,0
 03/11  11:00:00,7.7375,5.805676809,75.75,0.004899597,4.183333333,245.8333333,0.681941987,0,0.150609769,0
 03/11  12:00:00,8.5,6.536724257,76.25,0.005187437,4.891666667,255.8333333,0.480695662,0,0.102536291,0
 03/11  13:00:00,10.175,7.739666558,72.625,0.005540705,6.325,260,0.605423391,0,0.148113114,0
 03/11  14:00:00,10.625,7.993764236,70,0.005531966,6.908333333,260,0.389592648,0,0.114754967,0
 03/11  15:00:00,10.3375,7.662931179,69.375,0.005365477,7.283333333,260,0.301148453,0,0.09488414,0
 03/11  16:00:00,10.4875,7.689731344,68.375,0.005340827,7.116666667,260,0.581980574,0,0.154017868,0
 03/11  17:00:00,10.225,7.605656744,69.875,0.005375443,6.116666667,260,0.349254881,0,0.107827173,0
 03/11  18:00:00,10,7.281279817,68.5,0.005205301,5.058333333,271.6666667,0.27435541,0,0.092268755,0
 03/11  19:00:00,9.75,6.921039144,67,0.004998575,5.533333333,285.8333333,0.682529474,0,0.151248896,0
 03/11  20:00:00,9.5375,6.927385543,69.5,0.005095562,6.491666667,284.1666667,0.645600802,0,0.142265782,0
 03/11  21:00:00,9,7.062532137,76.625,0.0054159,6.116666667,268.3333333,0.418906977,0,0.087644572,0
 03/11  22:00:00,8.5125,7.099282957,82.5,0.005654384,5.058333333,260,0.744032197,0,0.165811825,0
 03/11  23:00:00,8.525,7.132525492,82.75,0.005689343,4.891666667,260,0.614758235,0,0.133678758,0
 03/11  24:00:00,8.6,7.142477099,82,0.00566624,5.741666667,254.1666667,0.531657721,0,0.111157596,0
 03/12  01:00:00,8.6,7.093653012,81.375,0.005628826,6.783333333,255.8333333,0.703327028,0,0.150107013,0
 03/12  02:00:00,8.6,7.05873969,81,0.005602086,7.491666667,265.8333333,0.812858856,0,0.175841482,0
 03/12  03:00:00,8.475,6.948270468,81,0.005560824,7.408333333,281.6666667,0.660099131,0,0.137781189,0
 03/12  04:00:00,8.4625,6.778618262,79.125,0.005435601,6.908333333,284.1666667,0.670576734,0,0.13997851,0
 03/12  05:00:00,8.4375,6.610118592,77.375,0.005305096,6.116666667,280,0.64951468,0,0.135654294,0
 03/12  06:00:00,8.275,6.330988123,75.75,0.00513983,5.35,280,0.874230159,0,0.191386881,0
 03/12  07:00:00,8.075,6.076625393,75,0.005013545,5.45,280,0.837273366,0,0.18375425,0
 03/12  08:00:00,8.0625,6.004568273,74.375,0.004968539,5.7,280,0.633272205,0,0.134622539,0
 03/12  09:00:00,8.6,6.23889626,71.5,0.004951377,4.766666667,280,0.8324591,0,0.183988904,0
 03/12  10:00:00,9.4,6.87429194,70.625,0.005151433,5.616666667,291.6666667,0.759449227,0,0.167506477,0
 03/12  11:00:00,9.825,7.371905947,71.625,0.005388293,6.991666667,300,0.62287995,0,0.135443576,0
 03/12  12:00:00,10.15,7.751000811,72.625,0.005582667,6.616666667,294.1666667,0.288858455,0,0.089890617,0
 03/12  13:00:00,10.175,7.781586756,72.375,0.005588371,6.491666667,290,0.561851692,0,0.150916944,0
 03/12  14:00:00,10.1625,7.826486917,73.25,0.005637224,6.116666667,284.1666667,0.288166735,0,0.097490633,0
 03/12  15:00:00,10.2625,7.887147276,72.75,0.005652421,5.35,280,0.174220158,0,0.072987358,0
 03/12  16:00:00,10.175,7.795433622,72.625,0.005606772,5.1,280,0.564951336,0,0.151453826,0
 03/12  17:00:00,9.975,7.702258729,73.625,0.005608427,4.516666667,285.8333333,0.413465999,0,0.103485088,0
 03/12  18:00:00,9.275,7.627916544,80.25,0.005817228,2.583333333,319.1666667,0.45393016,0,0.097360531,0
 03/12  19:00:00,8.5875,7.360692794,84.625,0.005879046,1.208333333,345.8333333,0.642958078,0,0.144855279,0
 03/12  20:00:00,8.0875,7.011328605,86.25,0.005788209,1,326.6666667,0.582996229,0,0.130936981,0
 03/12  21:00:00,8.15,6.675299721,81.375,0.005497279,2.516666667,292.5,0.378980929,0,0.079975724,0
 03/12  22:00:00,8.3625,6.481935453,76.75,0.005245185,3.891666667,274.1666667,0.723746408,0,0.161906617,0
 03/12  23:00:00,8.2125,6.336655378,76.625,0.005183498,4.1,258.3333333,0.607182258,0,0.132321349,0
 03/12  24:00:00,6.1,4.951816906,83.25,0.004889258,3.225,232.5,0.658022611,0,0.132753378,0
 03/13  01:00:00,4.5875,3.872154601,89.5,0.004709945,2.6,225.8333333,1.361235253,0,0.228379571,0
 03/13  02:00:00,4.9,4.322697207,92.25,0.004951235,2.308333333,212.5,1.421346149,0,0.248724788,0
 03/13  03:00:00,5.7625,5.264382406,93.625,0.005343085,2.391666667,217.5,0.708122893,0,0.152166228,0
 03/13  04:00:00,6.225,5.777421639,94,0.00555895,2.891666667,241.6666667,0.710730526,0,0.151921998,0
 03/13  05:00:00,6.4875,5.987729027,93.375,0.005626667,3.1,238.3333333,0.718340489,0,0.153117817,0
 03/13  06:00:00,6.7875,6.117849398,91.125,0.005613765,3.683333333,241.6666667,0.95546888,0,0.211808566,0
 03/13  07:00:00,6.9,6.055093044,88.75,0.005513866,4.391666667,250,0.909805807,0,0.201443745,0
 03/13  08:00:00,7.15,6.17103128,87.375,0.005513511,4.6,250,0.688242269,0,0.147465334,0
 03/13  09:00:00,7.675,6.495966884,85.125,0.005573748,5.533333333,255.8333333,0.905312256,0,0.201041473,0
 03/13  10:00:00,8.3375,6.685605679,79.625,0.005464821,6.783333333,260,0.851170121,0,0.188356563,0
 03/13  11:00:00,9.0375,6.893621924,74.5,0.005356564,7.2,260,0.720919375,0,0.156359595,0
 03/13  12:00:00,9.8,7.339952642,71.75,0.005426687,7.2,260,0.462119557,0,0.101694278,0
 03/13  13:00:00,10.1,7.72681432,72.875,0.005625299,6.908333333,265.8333333,0.51941488,0,0.143669289,0
 03/13  14:00:00,9.6625,7.974686525,80.25,0.006013636,5.766666667,258.3333333,0.435240523,0,0.095127464,0
 03/13  15:00:00,9.7125,7.46500843,73.375,0.005578007,6.616666667,255.8333333,0.391479166,0,0.081620409,0
 03/13  16:00:00,10.025,7.284968392,68.875,0.005294483,7.116666667,260,0.597157011,0,0.150380891,0
 03/13  17:00:00,9.975,7.261968746,68.75,0.005291134,7.283333333,260,0.433798501,0,0.107614217,0
 03/13  18:00:00,9.4,7.001591706,71.75,0.00529526,6.533333333,260,0.542744794,0,0.116230297,0
 03/13  19:00:00,8.475,6.869386499,80.25,0.005558316,6.283333333,260,0.754987933,0,0.16809871,0
 03/13  20:00:00,7.6,6.609517335,87.125,0.005701941,6.116666667,254.1666667,0.680736537,0,0.150228856,0
 03/13  21:00:00,7.175,6.385126314,89.625,0.005702882,5.35,250,0.564850704,0,0.121453771,0
 03/13  22:00:00,6.9125,6.211119221,90.625,0.005667308,5.1,250,0.841402884,0,0.189163504,0
 03/13  23:00:00,6.7375,6.153039018,92.25,0.005694382,3.933333333,244.1666667,0.69869361,0,0.153137645,0
 03/13  24:00:00,6.6375,6.205876363,94.25,0.005782251,3.391666667,240,0.620581527,0,0.132100628,0
 03/14  01:00:00,6.7875,6.355799205,94.375,0.005854169,3.891666667,240,0.768898431,0,0.16689127,0
 03/14  02:00:00,7.025,6.60645475,94.625,0.005963828,4.683333333,240,0.878387537,0,0.192759453,0
 03/14  03:00:00,7.1,6.720201855,95,0.006028465,4.516666667,240,0.713928786,0,0.151152007,0
 03/14  04:00:00,7.1625,6.732884059,94.375,0.006017841,4.1,240,0.714352597,0,0.151145048,0
 03/14  05:00:00,7.325,6.81141239,93.375,0.006019034,3.808333333,240,0.709574624,0,0.149881913,0
 03/14  06:00:00,7.3375,6.848868285,93.625,0.00604031,3.891666667,240,0.933289746,0,0.205805946,0
 03/14  07:00:00,7.2375,6.782974672,94,0.006022151,3.808333333,245.8333333,0.851705362,0,0.186995346,0
 03/14  08:00:00,7.5125,7.028786463,94,0.006124746,3.891666667,244.1666667,0.746563686,0,0.16089118,0
 03/14  09:00:00,8.0125,7.52020334,94,0.006339427,4.391666667,251.6666667,0.9414373,0,0.207776393,0
 03/14  10:00:00,8.575,8.021750397,93.375,0.006541781,4.6,260,0.907188473,0,0.199403429,0
 03/14  11:00:00,8.925,8.299583065,92.375,0.006632374,4.308333333,260,0.671580302,0,0.142894622,0
 03/14  12:00:00,9.25,8.477224251,90.75,0.00665975,3.808333333,242.5,0.702749759,0,0.150737349,0
 03/14  13:00:00,9.025,8.470509949,93.125,0.006724885,3.891666667,230,0.835935929,0,0.183704851,0
 03/14  14:00:00,8.9875,8.473063801,93.75,0.006759081,4.1,230,0.589840338,0,0.123817881,0
 03/14  15:00:00,9.6,8.984394722,93,0.006977768,4.1,235.8333333,0.641515859,0,0.135959554,0
 03/14  16:00:00,9.775,9.196671409,93,0.007080519,4.1,234.1666667,0.799053942,0,0.174258356,0
 03/14  17:00:00,9.5125,8.796598306,91.125,0.006825417,4.1,224.1666667,0.542595298,0,0.112410954,0
 03/14  18:00:00,9.275,8.407446863,89.375,0.006577423,3.808333333,220,0.65117913,0,0.140213238,0
 03/14  19:00:00,9.075,8.276129831,90.25,0.006539279,3.6,220,0.739913691,0,0.164007946,0
 03/14  20:00:00,8.75,8.132558413,92.25,0.006540074,4.183333333,220,0.59317717,0,0.128470008,0
 03/14  21:00:00,8.6625,8.094538978,93,0.006555122,4.308333333,220,0.57760588,0,0.124136847,0
 03/14  22:00:00,8.7,8.087714366,92.375,0.006534906,4.683333333,220,0.772751316,0,0.171415309,0
 03/14  23:00:00,8.7,8.05372669,92,0.006505134,5.45,220,0.613552108,0,0.130631846,0
 03/14  24:00:00,8.7,8.053547364,92,0.006508972,5.7,225.8333333,0.592080203,0,0.123476506,0
 03/15  01:00:00,8.7625,8.01468371,90.75,0.006453912,5.7,230,0.807455538,0,0.174832609,0
 03/15  02:00:00,8.7375,7.930092258,90,0.006386888,4.766666667,218.3333333,0.692710181,0,0.147184689,0
 03/15  03:00:00,8.575,7.776143697,90,0.006321836,4.683333333,210,0.647947696,0,0.135133918,0
 03/15  04:00:00,8.25,7.655923528,92.5,0.006354103,6.033333333,210,0.728288602,0,0.152219557,0
 03/15  05:00:00,8.0375,7.568758129,94,0.006377657,6.7,210,0.817520533,0,0.172927946,0
 03/15  06:00:00,7.9375,7.516250666,94.625,0.006383872,6.991666667,210,1.033449589,0,0.226699035,0
 03/15  07:00:00,8.0875,7.726731102,95.625,0.006521151,6.908333333,215.8333333,0.731642831,0,0.153233485,0
 03/15  08:00:00,8.3875,8.056211507,96,0.006688925,6.991666667,220,0.975564899,0,0.213921389,0
 03/15  09:00:00,8.6875,8.352696591,96,0.006831934,7.491666667,214.1666667,0.991390803,0,0.216434452,0
 03/15  10:00:00,9.05,8.658758908,95.375,0.006965362,7.991666667,210,0.983796923,0,0.213669312,0
 03/15  11:00:00,9.2625,8.84606214,95,0.007053242,8.491666667,204.1666667,0.713372941,0,0.147511434,0
 03/15  12:00:00,9.675,9.083398896,93.125,0.007123045,8.7,200,0.955848636,0,0.206810933,0
 03/15  13:00:00,9.775,9.157288358,92.625,0.007150802,9.633333333,194.1666667,0.861343243,0,0.183543323,0
 03/15  14:00:00,9.825,9.324344005,94.25,0.007310723,10.88333333,195.8333333,0.719152536,0,0.147783194,0
 03/15  15:00:00,10.4625,9.37677897,87.5,0.007118722,9.491666667,211.6666667,0.668779184,0,0.16912476,0
 03/15  16:00:00,10.2375,8.267531819,76.75,0.006182642,9.133333333,225.8333333,0.304001164,0,0.093809308,0
 03/15  17:00:00,9.65,7.536014381,75.5,0.005788467,9.508333333,230,0.452120328,0,0.09576198,0
 03/15  18:00:00,8.75,7.276323136,82,0.005914782,8.95,235.8333333,0.772119269,0,0.171137585,0
 03/15  19:00:00,7.8,6.210357903,79.375,0.005404765,9.05,245.8333333,0.765712599,0,0.169355258,0
 03/15  20:00:00,7.1875,5.554553273,79.125,0.005116179,7.783333333,238.3333333,0.6184035,0,0.132710841,0
 03/15  21:00:00,7.1875,5.830928355,82.875,0.005355629,6.7,230,0.876718205,0,0.196080387,0
 03/15  22:00:00,6.9875,5.817121701,84.625,0.005412191,6.991666667,230,0.807184329,0,0.178081508,0
 03/15  23:00:00,6.175,5.357068304,88.75,0.005360835,6.616666667,224.1666667,0.687784851,0,0.147036789,0
 03/15  24:00:00,5.9875,5.441821271,92.875,0.005531559,6.783333333,220,1.020882929,0,0.227756459,0
 03/16  01:00:00,6.475,5.956784327,93.375,0.005764851,5.683333333,220,0.830832986,0,0.18026131,0
 03/16  02:00:00,7.0125,6.455884866,93,0.005968677,5.241666667,214.1666667,0.747257127,0,0.158354978,0
 03/16  03:00:00,6.575,5.866342519,89.875,0.00563869,5.7,215.8333333,0.804731554,0,0.171231477,0
 03/16  04:00:00,5.825,5.051432762,89.25,0.005294247,5.35,214.1666667,0.890763933,0,0.193021478,0
 03/16  05:00:00,5.975,5.384996054,92.5,0.005531766,4.516666667,204.1666667,1.053122852,0,0.234688667,0
 03/16  06:00:00,6.575,6.053398495,93.375,0.005841126,4.683333333,205.8333333,0.775172179,0,0.165070462,0
 03/16  07:00:00,6.7375,6.209432831,93,0.005898714,4.516666667,210,0.884678361,0,0.193322263,0
 03/16  08:00:00,6.8875,6.384982068,93.625,0.005994028,4.1,221.6666667,0.953885818,0,0.213053892,0
 03/16  09:00:00,7.0625,6.461419063,92.125,0.005979453,6.2,247.5,0.993460191,0,0.220949258,0
 03/16  10:00:00,7.4125,6.643050007,90.375,0.005990079,7.116666667,271.6666667,0.863339857,0,0.191020791,0
 03/16  11:00:00,8.2875,7.049841853,85,0.005982148,6.408333333,280,0.515807803,0,0.1091549,0
 03/16  12:00:00,9.3875,7.613124837,79.5,0.0060084,6.491666667,291.6666667,0.723455489,0,0.160222354,0
 03/16  13:00:00,10.175,7.797542917,73,0.005824548,7.283333333,305.8333333,0.473665396,0,0.13036263,0
 03/16  14:00:00,11.025,7.910613634,66.25,0.005573151,8.925,304.1666667,0.063381485,0,0.053707618,0
 03/16  15:00:00,10.65,7.699037823,67.125,0.005497436,7.991666667,294.1666667,0.395205373,0,0.119868452,0
 03/16  16:00:00,10.0125,6.804561625,63.375,0.004997036,6.991666667,295.8333333,0.411476557,0,0.110744269,0
 03/16  17:00:00,9.525,6.310381604,63.125,0.004763153,7.491666667,300,0.438983186,0,0.091379605,0
 03/16  18:00:00,8.925,6.127896184,66.875,0.00484445,7.116666667,305.8333333,0.73754529,0,0.161990801,0
 03/16  19:00:00,8.325,5.50086209,65.5,0.004566484,6.7,321.6666667,0.771000945,0,0.171696371,0
 03/16  20:00:00,7.6625,5.165383588,69,0.004556265,5.475,335.8333333,0.620041397,0,0.135801508,0
 03/16  21:00:00,7.0875,5.054706442,73.875,0.004699887,3.433333333,340,0.560270104,0,0.122414505,0
 03/16  22:00:00,6.65,5.023189467,78.75,0.004849012,1.958333333,322.5,0.758588749,0,0.172125632,0
 03/16  23:00:00,6.4375,4.872526239,79.125,0.004815799,1.5,327.5,0.634125705,0,0.140439701,0
 03/16  24:00:00,6.2125,4.484083642,76.75,0.004593585,1.85,177.5,0.571023176,0,0.122084338,0
 03/17  01:00:00,5.7875,4.209794026,78.5,0.004544536,1.75,27.5,0.763087683,0,0.167502187,0
 03/17  02:00:00,5.225,3.938773173,81.875,0.004560774,1.208333333,16.66666667,0.966448942,0,0.208327492,0
 03/17  03:00:00,4.875,3.723965308,83.625,0.004545523,0.708333333,11.66666667,1.144160596,0,0.195948671,0
 03/17  04:00:00,4.7375,3.284379592,79,0.004267868,1.725,25.83333333,1.181144416,0,0.207861735,0
 03/17  05:00:00,4.6375,2.866588044,74.75,0.003994091,1.958333333,12.5,1.14329385,0,0.207741961,0
 03/17  06:00:00,4.6,2.894655077,75.875,0.004029039,1.85,5.833333333,1.515881567,0,0.280268621,0
 03/17  07:00:00,4.5375,3.056343925,78.875,0.004168212,1.75,15.83333333,1.557027711,0,0.283808048,0
 03/17  08:00:00,4.5625,3.161695432,80,0.004238124,1.208333333,122.5,1.074474819,0,0.18988682,0.677008746
 03/17  09:00:00,4.975,3.275360104,76.25,0.004161386,1.291666667,332.5,1.359158394,0,0.263015784,0.645429907
 03/17  10:00:00,5.575,3.338001696,69.625,0.003959954,1.85,331.6666667,0.889269816,0,0.202330502,0.574276468
 03/17  11:00:00,6.6125,3.407232884,58.875,0.003601021,1.75,50,0.730520449,0,0.166423422,1.071053802
 03/17  12:00:00,8.1,4.277569453,54.625,0.003666906,1.208333333,199.1666667,0.295902776,0,0.064024898,1.243786091
 03/17  13:00:00,8.7,4.512064761,50.625,0.003576316,1.291666667,194.1666667,0.336100892,0,0.0771359,1.617796816
 03/17  14:00:00,8.6375,4.463332908,51.125,0.003561932,1.85,163.3333333,0.478120764,0,0.110886674,1.631002263
 03/17  15:00:00,8.4125,4.468196058,53,0.003656523,1.75,150.8333333,0.367005285,0,0.078944724,1.400540104
 03/17  16:00:00,7.8625,3.965259443,52.375,0.003488508,2.141666667,153.3333333,0.445843417,0,0.095900269,1.428390697
 03/17  17:00:00,6.975,3.820026128,60.125,0.003732184,3.183333333,175.8333333,0.757812388,0,0.17135594,0.89966102
